wpp,file_group,AgeGrp,AgeGrpStart,AgeGrpSpan
2015,Life_Table,0,0,1
2015,Life_Table,1-4,1,4
2015,Life_Table,5-9,5,5
2015,Life_Table,10-14,10,5
2015,Life_Table,15-19,15,5
2015,Life_Table,20-24,20,5
2015,Life_Table,25-29,25,5
2015,Life_Table,30-34,30,5
2015,Life_Table,35-39,35,5
2015,Life_Table,40-44,40,5
2015,Life_Table,45-49,45,5
2015,Life_Table,50-54,50,5
2015,Life_Table,55-59,55,5
2015,Life_Table,60-64,60,5
2015,Life_Table,65-69,65,5
2015,Life_Table,70-74,70,5
2015,Life_Table,75-79,75,5
2015,Life_Table,80-84,80,5
2015,Life_Table,85-89,85,5
2015,Life_Table,90-94,90,5
2015,Life_Table,95-99,95,5
2015,Life_Table,100+,100,-1
2015,PopulationByAgeSex,0-4,0,5
2015,PopulationByAgeSex,5-9,5,5
2015,PopulationByAgeSex,10-14,10,5
2015,PopulationByAgeSex,15-19,15,5
2015,PopulationByAgeSex,20-24,20,5
2015,PopulationByAgeSex,25-29,25,5
2015,PopulationByAgeSex,30-34,30,5
2015,PopulationByAgeSex,35-39,35,5
2015,PopulationByAgeSex,40-44,40,5
2015,PopulationByAgeSex,45-49,45,5
2015,PopulationByAgeSex,50-54,50,5
2015,PopulationByAgeSex,55-59,55,5
2015,PopulationByAgeSex,60-64,60,5
2015,PopulationByAgeSex,65-69,65,5
2015,PopulationByAgeSex,70-74,70,5
2015,PopulationByAgeSex,75-79,75,5
2015,PopulationByAgeSex,80-84,80,5
2015,PopulationByAgeSex,85-89,85,5
2015,PopulationByAgeSex,90-94,90,5
2015,PopulationByAgeSex,95-99,95,5
2015,PopulationByAgeSex,100+,100,-1
2015,PopulationByAgeSex_5x5,0-4,0,5
2015,PopulationByAgeSex_5x5,5-9,5,5
2015,PopulationByAgeSex_5x5,10-14,10,5
2015,PopulationByAgeSex_5x5,15-19,15,5
2015,PopulationByAgeSex_5x5,20-24,20,5
2015,PopulationByAgeSex_5x5,25-29,25,5
2015,PopulationByAgeSex_5x5,30-34,30,5
2015,PopulationByAgeSex_5x5,35-39,35,5
2015,PopulationByAgeSex_5x5,40-44,40,5
2015,PopulationByAgeSex_5x5,45-49,45,5
2015,PopulationByAgeSex_5x5,50-54,50,5
2015,PopulationByAgeSex_5x5,55-59,55,5
2015,PopulationByAgeSex_5x5,60-64,60,5
2015,PopulationByAgeSex_5x5,65-69,65,5
2015,PopulationByAgeSex_5x5,70-74,70,5
2015,PopulationByAgeSex_5x5,75-79,75,5
2015,PopulationByAgeSex_5x5,80-84,80,5
2015,PopulationByAgeSex_5x5,85-89,85,5
2015,PopulationByAgeSex_5x5,90-94,90,5
2015,PopulationByAgeSex_5x5,95-99,95,5
2015,PopulationByAgeSex_5x5,100+,100,-1
2015,PopulationBySingleAgeSex,0,0,1
2015,PopulationBySingleAgeSex,1,1,1
2015,PopulationBySingleAgeSex,2,2,1
2015,PopulationBySingleAgeSex,3,3,1
2015,PopulationBySingleAgeSex,4,4,1
2015,PopulationBySingleAgeSex,5,5,1
2015,PopulationBySingleAgeSex,6,6,1
2015,PopulationBySingleAgeSex,7,7,1
2015,PopulationBySingleAgeSex,8,8,1
2015,PopulationBySingleAgeSex,9,9,1
2015,PopulationBySingleAgeSex,10,10,1
2015,PopulationBySingleAgeSex,11,11,1
2015,PopulationBySingleAgeSex,12,12,1
2015,PopulationBySingleAgeSex,13,13,1
2015,PopulationBySingleAgeSex,14,14,1
2015,PopulationBySingleAgeSex,15,15,1
2015,PopulationBySingleAgeSex,16,16,1
2015,PopulationBySingleAgeSex,17,17,1
2015,PopulationBySingleAgeSex,18,18,1
2015,PopulationBySingleAgeSex,19,19,1
2015,PopulationBySingleAgeSex,20,20,1
2015,PopulationBySingleAgeSex,21,21,1
2015,PopulationBySingleAgeSex,22,22,1
2015,PopulationBySingleAgeSex,23,23,1
2015,PopulationBySingleAgeSex,24,24,1
2015,PopulationBySingleAgeSex,25,25,1
2015,PopulationBySingleAgeSex,26,26,1
2015,PopulationBySingleAgeSex,27,27,1
2015,PopulationBySingleAgeSex,28,28,1
2015,PopulationBySingleAgeSex,29,29,1
2015,PopulationBySingleAgeSex,30,30,1
2015,PopulationBySingleAgeSex,31,31,1
2015,PopulationBySingleAgeSex,32,32,1
2015,PopulationBySingleAgeSex,33,33,1
2015,PopulationBySingleAgeSex,34,34,1
2015,PopulationBySingleAgeSex,35,35,1
2015,PopulationBySingleAgeSex,36,36,1
2015,PopulationBySingleAgeSex,37,37,1
2015,PopulationBySingleAgeSex,38,38,1
2015,PopulationBySingleAgeSex,39,39,1
2015,PopulationBySingleAgeSex,40,40,1
2015,PopulationBySingleAgeSex,41,41,1
2015,PopulationBySingleAgeSex,42,42,1
2015,PopulationBySingleAgeSex,43,43,1
2015,PopulationBySingleAgeSex,44,44,1
2015,PopulationBySingleAgeSex,45,45,1
2015,PopulationBySingleAgeSex,46,46,1
2015,PopulationBySingleAgeSex,47,47,1
2015,PopulationBySingleAgeSex,48,48,1
2015,PopulationBySingleAgeSex,49,49,1
2015,PopulationBySingleAgeSex,50,50,1
2015,PopulationBySingleAgeSex,51,51,1
2015,PopulationBySingleAgeSex,52,52,1
2015,PopulationBySingleAgeSex,53,53,1
2015,PopulationBySingleAgeSex,54,54,1
2015,PopulationBySingleAgeSex,55,55,1
2015,PopulationBySingleAgeSex,56,56,1
2015,PopulationBySingleAgeSex,57,57,1
2015,PopulationBySingleAgeSex,58,58,1
2015,PopulationBySingleAgeSex,59,59,1
2015,PopulationBySingleAgeSex,60,60,1
2015,PopulationBySingleAgeSex,61,61,1
2015,PopulationBySingleAgeSex,62,62,1
2015,PopulationBySingleAgeSex,63,63,1
2015,PopulationBySingleAgeSex,64,64,1
2015,PopulationBySingleAgeSex,65,65,1
2015,PopulationBySingleAgeSex,66,66,1
2015,PopulationBySingleAgeSex,67,67,1
2015,PopulationBySingleAgeSex,68,68,1
2015,PopulationBySingleAgeSex,69,69,1
2015,PopulationBySingleAgeSex,70,70,1
2015,PopulationBySingleAgeSex,71,71,1
2015,PopulationBySingleAgeSex,72,72,1
2015,PopulationBySingleAgeSex,73,73,1
2015,PopulationBySingleAgeSex,74,74,1
2015,PopulationBySingleAgeSex,75,75,1
2015,PopulationBySingleAgeSex,76,76,1
2015,PopulationBySingleAgeSex,77,77,1
2015,PopulationBySingleAgeSex,78,78,1
2015,PopulationBySingleAgeSex,79,79,1
2015,PopulationBySingleAgeSex,80,80,1
2015,PopulationBySingleAgeSex,81,81,1
2015,PopulationBySingleAgeSex,82,82,1
2015,PopulationBySingleAgeSex,83,83,1
2015,PopulationBySingleAgeSex,84,84,1
2015,PopulationBySingleAgeSex,85,85,1
2015,PopulationBySingleAgeSex,86,86,1
2015,PopulationBySingleAgeSex,87,87,1
2015,PopulationBySingleAgeSex,88,88,1
2015,PopulationBySingleAgeSex,89,89,1
2015,PopulationBySingleAgeSex,90,90,1
2015,PopulationBySingleAgeSex,91,91,1
2015,PopulationBySingleAgeSex,92,92,1
2015,PopulationBySingleAgeSex,93,93,1
2015,PopulationBySingleAgeSex,94,94,1
2015,PopulationBySingleAgeSex,95,95,1
2015,PopulationBySingleAgeSex,96,96,1
2015,PopulationBySingleAgeSex,97,97,1
2015,PopulationBySingleAgeSex,98,98,1
2015,PopulationBySingleAgeSex,99,99,1
2015,PopulationBySingleAgeSex,100,100,-1
2017,Fertility_by_Age,15-19,15,5
2017,Fertility_by_Age,20-24,20,5
2017,Fertility_by_Age,25-29,25,5
2017,Fertility_by_Age,30-34,30,5
2017,Fertility_by_Age,35-39,35,5
2017,Fertility_by_Age,40-44,40,5
2017,Fertility_by_Age,45-49,45,5
2017,Life_Table,0,0,1
2017,Life_Table,1-4,1,4
2017,Life_Table,5-9,5,5
2017,Life_Table,10-14,10,5
2017,Life_Table,15-19,15,5
2017,Life_Table,20-24,20,5
2017,Life_Table,25-29,25,5
2017,Life_Table,30-34,30,5
2017,Life_Table,35-39,35,5
2017,Life_Table,40-44,40,5
2017,Life_Table,45-49,45,5
2017,Life_Table,50-54,50,5
2017,Life_Table,55-59,55,5
2017,Life_Table,60-64,60,5
2017,Life_Table,65-69,65,5
2017,Life_Table,70-74,70,5
2017,Life_Table,75-79,75,5
2017,Life_Table,80-84,80,5
2017,Life_Table,85-89,85,5
2017,Life_Table,90-94,90,5
2017,Life_Table,95-99,95,5
2017,Life_Table,100+,100,-1
2017,PopulationByAgeSex,0-4,0,5
2017,PopulationByAgeSex,5-9,5,5
2017,PopulationByAgeSex,10-14,10,5
2017,PopulationByAgeSex,15-19,15,5
2017,PopulationByAgeSex,20-24,20,5
2017,PopulationByAgeSex,25-29,25,5
2017,PopulationByAgeSex,30-34,30,5
2017,PopulationByAgeSex,35-39,35,5
2017,PopulationByAgeSex,40-44,40,5
2017,PopulationByAgeSex,45-49,45,5
2017,PopulationByAgeSex,50-54,50,5
2017,PopulationByAgeSex,55-59,55,5
2017,PopulationByAgeSex,60-64,60,5
2017,PopulationByAgeSex,65-69,65,5
2017,PopulationByAgeSex,70-74,70,5
2017,PopulationByAgeSex,75-79,75,5
2017,PopulationByAgeSex,80-84,80,5
2017,PopulationByAgeSex,85-89,85,5
2017,PopulationByAgeSex,90-94,90,5
2017,PopulationByAgeSex,95-99,95,5
2017,PopulationByAgeSex,100+,100,-1
2017,PopulationByAgeSex_5x5,0-4,0,5
2017,PopulationByAgeSex_5x5,5-9,5,5
2017,PopulationByAgeSex_5x5,10-14,10,5
2017,PopulationByAgeSex_5x5,15-19,15,5
2017,PopulationByAgeSex_5x5,20-24,20,5
2017,PopulationByAgeSex_5x5,25-29,25,5
2017,PopulationByAgeSex_5x5,30-34,30,5
2017,PopulationByAgeSex_5x5,35-39,35,5
2017,PopulationByAgeSex_5x5,40-44,40,5
2017,PopulationByAgeSex_5x5,45-49,45,5
2017,PopulationByAgeSex_5x5,50-54,50,5
2017,PopulationByAgeSex_5x5,55-59,55,5
2017,PopulationByAgeSex_5x5,60-64,60,5
2017,PopulationByAgeSex_5x5,65-69,65,5
2017,PopulationByAgeSex_5x5,70-74,70,5
2017,PopulationByAgeSex_5x5,75-79,75,5
2017,PopulationByAgeSex_5x5,80-84,80,5
2017,PopulationByAgeSex_5x5,85-89,85,5
2017,PopulationByAgeSex_5x5,90-94,90,5
2017,PopulationByAgeSex_5x5,95-99,95,5
2017,PopulationByAgeSex_5x5,100+,100,-1
2017,PopulationBySingleAgeSex,0,0,1
2017,PopulationBySingleAgeSex,1,1,1
2017,PopulationBySingleAgeSex,2,2,1
2017,PopulationBySingleAgeSex,3,3,1
2017,PopulationBySingleAgeSex,4,4,1
2017,PopulationBySingleAgeSex,5,5,1
2017,PopulationBySingleAgeSex,6,6,1
2017,PopulationBySingleAgeSex,7,7,1
2017,PopulationBySingleAgeSex,8,8,1
2017,PopulationBySingleAgeSex,9,9,1
2017,PopulationBySingleAgeSex,10,10,1
2017,PopulationBySingleAgeSex,11,11,1
2017,PopulationBySingleAgeSex,12,12,1
2017,PopulationBySingleAgeSex,13,13,1
2017,PopulationBySingleAgeSex,14,14,1
2017,PopulationBySingleAgeSex,15,15,1
2017,PopulationBySingleAgeSex,16,16,1
2017,PopulationBySingleAgeSex,17,17,1
2017,PopulationBySingleAgeSex,18,18,1
2017,PopulationBySingleAgeSex,19,19,1
2017,PopulationBySingleAgeSex,20,20,1
2017,PopulationBySingleAgeSex,21,21,1
2017,PopulationBySingleAgeSex,22,22,1
2017,PopulationBySingleAgeSex,23,23,1
2017,PopulationBySingleAgeSex,24,24,1
2017,PopulationBySingleAgeSex,25,25,1
2017,PopulationBySingleAgeSex,26,26,1
2017,PopulationBySingleAgeSex,27,27,1
2017,PopulationBySingleAgeSex,28,28,1
2017,PopulationBySingleAgeSex,29,29,1
2017,PopulationBySingleAgeSex,30,30,1
2017,PopulationBySingleAgeSex,31,31,1
2017,PopulationBySingleAgeSex,32,32,1
2017,PopulationBySingleAgeSex,33,33,1
2017,PopulationBySingleAgeSex,34,34,1
2017,PopulationBySingleAgeSex,35,35,1
2017,PopulationBySingleAgeSex,36,36,1
2017,PopulationBySingleAgeSex,37,37,1
2017,PopulationBySingleAgeSex,38,38,1
2017,PopulationBySingleAgeSex,39,39,1
2017,PopulationBySingleAgeSex,40,40,1
2017,PopulationBySingleAgeSex,41,41,1
2017,PopulationBySingleAgeSex,42,42,1
2017,PopulationBySingleAgeSex,43,43,1
2017,PopulationBySingleAgeSex,44,44,1
2017,PopulationBySingleAgeSex,45,45,1
2017,PopulationBySingleAgeSex,46,46,1
2017,PopulationBySingleAgeSex,47,47,1
2017,PopulationBySingleAgeSex,48,48,1
2017,PopulationBySingleAgeSex,49,49,1
2017,PopulationBySingleAgeSex,50,50,1
2017,PopulationBySingleAgeSex,51,51,1
2017,PopulationBySingleAgeSex,52,52,1
2017,PopulationBySingleAgeSex,53,53,1
2017,PopulationBySingleAgeSex,54,54,1
2017,PopulationBySingleAgeSex,55,55,1
2017,PopulationBySingleAgeSex,56,56,1
2017,PopulationBySingleAgeSex,57,57,1
2017,PopulationBySingleAgeSex,58,58,1
2017,PopulationBySingleAgeSex,59,59,1
2017,PopulationBySingleAgeSex,60,60,1
2017,PopulationBySingleAgeSex,61,61,1
2017,PopulationBySingleAgeSex,62,62,1
2017,PopulationBySingleAgeSex,63,63,1
2017,PopulationBySingleAgeSex,64,64,1
2017,PopulationBySingleAgeSex,65,65,1
2017,PopulationBySingleAgeSex,66,66,1
2017,PopulationBySingleAgeSex,67,67,1
2017,PopulationBySingleAgeSex,68,68,1
2017,PopulationBySingleAgeSex,69,69,1
2017,PopulationBySingleAgeSex,70,70,1
2017,PopulationBySingleAgeSex,71,71,1
2017,PopulationBySingleAgeSex,72,72,1
2017,PopulationBySingleAgeSex,73,73,1
2017,PopulationBySingleAgeSex,74,74,1
2017,PopulationBySingleAgeSex,75,75,1
2017,PopulationBySingleAgeSex,76,76,1
2017,PopulationBySingleAgeSex,77,77,1
2017,PopulationBySingleAgeSex,78,78,1
2017,PopulationBySingleAgeSex,79,79,1
2017,PopulationBySingleAgeSex,80,80,1
2017,PopulationBySingleAgeSex,81,81,1
2017,PopulationBySingleAgeSex,82,82,1
2017,PopulationBySingleAgeSex,83,83,1
2017,PopulationBySingleAgeSex,84,84,1
2017,PopulationBySingleAgeSex,85,85,1
2017,PopulationBySingleAgeSex,86,86,1
2017,PopulationBySingleAgeSex,87,87,1
2017,PopulationBySingleAgeSex,88,88,1
2017,PopulationBySingleAgeSex,89,89,1
2017,PopulationBySingleAgeSex,90,90,1
2017,PopulationBySingleAgeSex,91,91,1
2017,PopulationBySingleAgeSex,92,92,1
2017,PopulationBySingleAgeSex,93,93,1
2017,PopulationBySingleAgeSex,94,94,1
2017,PopulationBySingleAgeSex,95,95,1
2017,PopulationBySingleAgeSex,96,96,1
2017,PopulationBySingleAgeSex,97,97,1
2017,PopulationBySingleAgeSex,98,98,1
2017,PopulationBySingleAgeSex,99,99,1
2017,PopulationBySingleAgeSex,100,100,-1
2019,Fertility_by_Age,15-19,15,5
2019,Fertility_by_Age,20-24,20,5
2019,Fertility_by_Age,25-29,25,5
2019,Fertility_by_Age,30-34,30,5
2019,Fertility_by_Age,35-39,35,5
2019,Fertility_by_Age,40-44,40,5
2019,Fertility_by_Age,45-49,45,5
2019,Life_Table,0,0,1
2019,Life_Table,1-4,1,4
2019,Life_Table,5-9,5,5
2019,Life_Table,10-14,10,5
2019,Life_Table,15-19,15,5
2019,Life_Table,20-24,20,5
2019,Life_Table,25-29,25,5
2019,Life_Table,30-34,30,5
2019,Life_Table,35-39,35,5
2019,Life_Table,40-44,40,5
2019,Life_Table,45-49,45,5
2019,Life_Table,50-54,50,5
2019,Life_Table,55-59,55,5
2019,Life_Table,60-64,60,5
2019,Life_Table,65-69,65,5
2019,Life_Table,70-74,70,5
2019,Life_Table,75-79,75,5
2019,Life_Table,80-84,80,5
2019,Life_Table,85-89,85,5
2019,Life_Table,90-94,90,5
2019,Life_Table,95-99,95,5
2019,Life_Table,100+,100,-1
2019,PopulationByAgeSex,0-4,0,5
2019,PopulationByAgeSex,5-9,5,5
2019,PopulationByAgeSex,10-14,10,5
2019,PopulationByAgeSex,15-19,15,5
2019,PopulationByAgeSex,20-24,20,5
2019,PopulationByAgeSex,25-29,25,5
2019,PopulationByAgeSex,30-34,30,5
2019,PopulationByAgeSex,35-39,35,5
2019,PopulationByAgeSex,40-44,40,5
2019,PopulationByAgeSex,45-49,45,5
2019,PopulationByAgeSex,50-54,50,5
2019,PopulationByAgeSex,55-59,55,5
2019,PopulationByAgeSex,60-64,60,5
2019,PopulationByAgeSex,65-69,65,5
2019,PopulationByAgeSex,70-74,70,5
2019,PopulationByAgeSex,75-79,75,5
2019,PopulationByAgeSex,80-84,80,5
2019,PopulationByAgeSex,85-89,85,5
2019,PopulationByAgeSex,90-94,90,5
2019,PopulationByAgeSex,95-99,95,5
2019,PopulationByAgeSex,100+,100,-1
2019,PopulationBySingleAgeSex,0,0,1
2019,PopulationBySingleAgeSex,1,1,1
2019,PopulationBySingleAgeSex,2,2,1
2019,PopulationBySingleAgeSex,3,3,1
2019,PopulationBySingleAgeSex,4,4,1
2019,PopulationBySingleAgeSex,5,5,1
2019,PopulationBySingleAgeSex,6,6,1
2019,PopulationBySingleAgeSex,7,7,1
2019,PopulationBySingleAgeSex,8,8,1
2019,PopulationBySingleAgeSex,9,9,1
2019,PopulationBySingleAgeSex,10,10,1
2019,PopulationBySingleAgeSex,11,11,1
2019,PopulationBySingleAgeSex,12,12,1
2019,PopulationBySingleAgeSex,13,13,1
2019,PopulationBySingleAgeSex,14,14,1
2019,PopulationBySingleAgeSex,15,15,1
2019,PopulationBySingleAgeSex,16,16,1
2019,PopulationBySingleAgeSex,17,17,1
2019,PopulationBySingleAgeSex,18,18,1
2019,PopulationBySingleAgeSex,19,19,1
2019,PopulationBySingleAgeSex,20,20,1
2019,PopulationBySingleAgeSex,21,21,1
2019,PopulationBySingleAgeSex,22,22,1
2019,PopulationBySingleAgeSex,23,23,1
2019,PopulationBySingleAgeSex,24,24,1
2019,PopulationBySingleAgeSex,25,25,1
2019,PopulationBySingleAgeSex,26,26,1
2019,PopulationBySingleAgeSex,27,27,1
2019,PopulationBySingleAgeSex,28,28,1
2019,PopulationBySingleAgeSex,29,29,1
2019,PopulationBySingleAgeSex,30,30,1
2019,PopulationBySingleAgeSex,31,31,1
2019,PopulationBySingleAgeSex,32,32,1
2019,PopulationBySingleAgeSex,33,33,1
2019,PopulationBySingleAgeSex,34,34,1
2019,PopulationBySingleAgeSex,35,35,1
2019,PopulationBySingleAgeSex,36,36,1
2019,PopulationBySingleAgeSex,37,37,1
2019,PopulationBySingleAgeSex,38,38,1
2019,PopulationBySingleAgeSex,39,39,1
2019,PopulationBySingleAgeSex,40,40,1
2019,PopulationBySingleAgeSex,41,41,1
2019,PopulationBySingleAgeSex,42,42,1
2019,PopulationBySingleAgeSex,43,43,1
2019,PopulationBySingleAgeSex,44,44,1
2019,PopulationBySingleAgeSex,45,45,1
2019,PopulationBySingleAgeSex,46,46,1
2019,PopulationBySingleAgeSex,47,47,1
2019,PopulationBySingleAgeSex,48,48,1
2019,PopulationBySingleAgeSex,49,49,1
2019,PopulationBySingleAgeSex,50,50,1
2019,PopulationBySingleAgeSex,51,51,1
2019,PopulationBySingleAgeSex,52,52,1
2019,PopulationBySingleAgeSex,53,53,1
2019,PopulationBySingleAgeSex,54,54,1
2019,PopulationBySingleAgeSex,55,55,1
2019,PopulationBySingleAgeSex,56,56,1
2019,PopulationBySingleAgeSex,57,57,1
2019,PopulationBySingleAgeSex,58,58,1
2019,PopulationBySingleAgeSex,59,59,1
2019,PopulationBySingleAgeSex,60,60,1
2019,PopulationBySingleAgeSex,61,61,1
2019,PopulationBySingleAgeSex,62,62,1
2019,PopulationBySingleAgeSex,63,63,1
2019,PopulationBySingleAgeSex,64,64,1
2019,PopulationBySingleAgeSex,65,65,1
2019,PopulationBySingleAgeSex,66,66,1
2019,PopulationBySingleAgeSex,67,67,1
2019,PopulationBySingleAgeSex,68,68,1
2019,PopulationBySingleAgeSex,69,69,1
2019,PopulationBySingleAgeSex,70,70,1
2019,PopulationBySingleAgeSex,71,71,1
2019,PopulationBySingleAgeSex,72,72,1
2019,PopulationBySingleAgeSex,73,73,1
2019,PopulationBySingleAgeSex,74,74,1
2019,PopulationBySingleAgeSex,75,75,1
2019,PopulationBySingleAgeSex,76,76,1
2019,PopulationBySingleAgeSex,77,77,1
2019,PopulationBySingleAgeSex,78,78,1
2019,PopulationBySingleAgeSex,79,79,1
2019,PopulationBySingleAgeSex,80,80,1
2019,PopulationBySingleAgeSex,81,81,1
2019,PopulationBySingleAgeSex,82,82,1
2019,PopulationBySingleAgeSex,83,83,1
2019,PopulationBySingleAgeSex,84,84,1
2019,PopulationBySingleAgeSex,85,85,1
2019,PopulationBySingleAgeSex,86,86,1
2019,PopulationBySingleAgeSex,87,87,1
2019,PopulationBySingleAgeSex,88,88,1
2019,PopulationBySingleAgeSex,89,89,1
2019,PopulationBySingleAgeSex,90,90,1
2019,PopulationBySingleAgeSex,91,91,1
2019,PopulationBySingleAgeSex,92,92,1
2019,PopulationBySingleAgeSex,93,93,1
2019,PopulationBySingleAgeSex,94,94,1
2019,PopulationBySingleAgeSex,95,95,1
2019,PopulationBySingleAgeSex,96,96,1
2019,PopulationBySingleAgeSex,97,97,1
2019,PopulationBySingleAgeSex,98,98,1
2019,PopulationBySingleAgeSex,99,99,1
2019,PopulationBySingleAgeSex,100,100,-1
2022,Fertility_by_Age1,15,15,1
2022,Fertility_by_Age1,16,16,1
2022,Fertility_by_Age1,17,17,1
2022,Fertility_by_Age1,18,18,1
2022,Fertility_by_Age1,19,19,1
2022,Fertility_by_Age1,20,20,1
2022,Fertility_by_Age1,21,21,1
2022,Fertility_by_Age1,22,22,1
2022,Fertility_by_Age1,23,23,1
2022,Fertility_by_Age1,24,24,1
2022,Fertility_by_Age1,25,25,1
2022,Fertility_by_Age1,26,26,1
2022,Fertility_by_Age1,27,27,1
2022,Fertility_by_Age1,28,28,1
2022,Fertility_by_Age1,29,29,1
2022,Fertility_by_Age1,30,30,1
2022,Fertility_by_Age1,31,31,1
2022,Fertility_by_Age1,32,32,1
2022,Fertility_by_Age1,33,33,1
2022,Fertility_by_Age1,34,34,1
2022,Fertility_by_Age1,35,35,1
2022,Fertility_by_Age1,36,36,1
2022,Fertility_by_Age1,37,37,1
2022,Fertility_by_Age1,38,38,1
2022,Fertility_by_Age1,39,39,1
2022,Fertility_by_Age1,40,40,1
2022,Fertility_by_Age1,41,41,1
2022,Fertility_by_Age1,42,42,1
2022,Fertility_by_Age1,43,43,1
2022,Fertility_by_Age1,44,44,1
2022,Fertility_by_Age1,45,45,1
2022,Fertility_by_Age1,46,46,1
2022,Fertility_by_Age1,47,47,1
2022,Fertility_by_Age1,48,48,1
2022,Fertility_by_Age1,49,49,1
2022,Fertility_by_Age5,10-14,10,5
2022,Fertility_by_Age5,15-19,15,5
2022,Fertility_by_Age5,20-24,20,5
2022,Fertility_by_Age5,25-29,25,5
2022,Fertility_by_Age5,30-34,30,5
2022,Fertility_by_Age5,35-39,35,5
2022,Fertility_by_Age5,40-44,40,5
2022,Fertility_by_Age5,45-49,45,5
2022,Fertility_by_Age5,50-54,50,5
2022,Life_Table_Abridged,0,0,1
2022,Life_Table_Abridged,1-4,1,4
2022,Life_Table_Abridged,5-9,5,5
2022,Life_Table_Abridged,10-14,10,5
2022,Life_Table_Abridged,15-19,15,5
2022,Life_Table_Abridged,20-24,20,5
2022,Life_Table_Abridged,25-29,25,5
2022,Life_Table_Abridged,30-34,30,5
2022,Life_Table_Abridged,35-39,35,5
2022,Life_Table_Abridged,40-44,40,5
2022,Life_Table_Abridged,45-49,45,5
2022,Life_Table_Abridged,50-54,50,5
2022,Life_Table_Abridged,55-59,55,5
2022,Life_Table_Abridged,60-64,60,5
2022,Life_Table_Abridged,65-69,65,5
2022,Life_Table_Abridged,70-74,70,5
2022,Life_Table_Abridged,75-79,75,5
2022,Life_Table_Abridged,80-84,80,5
2022,Life_Table_Abridged,85-89,85,5
2022,Life_Table_Abridged,90-94,90,5
2022,Life_Table_Abridged,95-99,95,5
2022,Life_Table_Abridged,100+,100,-1
2022,Life_Table_Complete,0,0,1
2022,Life_Table_Complete,1-1,1,1
2022,Life_Table_Complete,2-2,2,1
2022,Life_Table_Complete,3-3,3,1
2022,Life_Table_Complete,4-4,4,1
2022,Life_Table_Complete,5-5,5,1
2022,Life_Table_Complete,6-6,6,1
2022,Life_Table_Complete,7-7,7,1
2022,Life_Table_Complete,8-8,8,1
2022,Life_Table_Complete,9-9,9,1
2022,Life_Table_Complete,10-10,10,1
2022,Life_Table_Complete,11-11,11,1
2022,Life_Table_Complete,12-12,12,1
2022,Life_Table_Complete,13-13,13,1
2022,Life_Table_Complete,14-14,14,1
2022,Life_Table_Complete,15-15,15,1
2022,Life_Table_Complete,16-16,16,1
2022,Life_Table_Complete,17-17,17,1
2022,Life_Table_Complete,18-18,18,1
2022,Life_Table_Complete,19-19,19,1
2022,Life_Table_Complete,20-20,20,1
2022,Life_Table_Complete,21-21,21,1
2022,Life_Table_Complete,22-22,22,1
2022,Life_Table_Complete,23-23,23,1
2022,Life_Table_Complete,24-24,24,1
2022,Life_Table_Complete,25-25,25,1
2022,Life_Table_Complete,26-26,26,1
2022,Life_Table_Complete,27-27,27,1
2022,Life_Table_Complete,28-28,28,1
2022,Life_Table_Complete,29-29,29,1
2022,Life_Table_Complete,30-30,30,1
2022,Life_Table_Complete,31-31,31,1
2022,Life_Table_Complete,32-32,32,1
2022,Life_Table_Complete,33-33,33,1
2022,Life_Table_Complete,34-34,34,1
2022,Life_Table_Complete,35-35,35,1
2022,Life_Table_Complete,36-36,36,1
2022,Life_Table_Complete,37-37,37,1
2022,Life_Table_Complete,38-38,38,1
2022,Life_Table_Complete,39-39,39,1
2022,Life_Table_Complete,40-40,40,1
2022,Life_Table_Complete,41-41,41,1
2022,Life_Table_Complete,42-42,42,1
2022,Life_Table_Complete,43-43,43,1
2022,Life_Table_Complete,44-44,44,1
2022,Life_Table_Complete,45-45,45,1
2022,Life_Table_Complete,46-46,46,1
2022,Life_Table_Complete,47-47,47,1
2022,Life_Table_Complete,48-48,48,1
2022,Life_Table_Complete,49-49,49,1
2022,Life_Table_Complete,50-50,50,1
2022,Life_Table_Complete,51-51,51,1
2022,Life_Table_Complete,52-52,52,1
2022,Life_Table_Complete,53-53,53,1
2022,Life_Table_Complete,54-54,54,1
2022,Life_Table_Complete,55-55,55,1
2022,Life_Table_Complete,56-56,56,1
2022,Life_Table_Complete,57-57,57,1
2022,Life_Table_Complete,58-58,58,1
2022,Life_Table_Complete,59-59,59,1
2022,Life_Table_Complete,60-60,60,1
2022,Life_Table_Complete,61-61,61,1
2022,Life_Table_Complete,62-62,62,1
2022,Life_Table_Complete,63-63,63,1
2022,Life_Table_Complete,64-64,64,1
2022,Life_Table_Complete,65-65,65,1
2022,Life_Table_Complete,66-66,66,1
2022,Life_Table_Complete,67-67,67,1
2022,Life_Table_Complete,68-68,68,1
2022,Life_Table_Complete,69-69,69,1
2022,Life_Table_Complete,70-70,70,1
2022,Life_Table_Complete,71-71,71,1
2022,Life_Table_Complete,72-72,72,1
2022,Life_Table_Complete,73-73,73,1
2022,Life_Table_Complete,74-74,74,1
2022,Life_Table_Complete,75-75,75,1
2022,Life_Table_Complete,76-76,76,1
2022,Life_Table_Complete,77-77,77,1
2022,Life_Table_Complete,78-78,78,1
2022,Life_Table_Complete,79-79,79,1
2022,Life_Table_Complete,80-80,80,1
2022,Life_Table_Complete,81-81,81,1
